Year,Month,Day,Marsh,Zone,Cage,Treatment,Stems(all),Stems(live),Stems(dead),Flowers,Pickle_CH_Avg,Spartina_L,Spartina_D,Mud,Sarcocornia,Salicornia,Batis,Jaumea,Triglochin,Unknown,Wrack,Not_visible
2018,October,3,BOD,reg,29,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,30,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,31,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,32,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,33,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,34,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,35,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,36,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,37,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,38,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,39,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,40,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,41,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,42,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,43,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,44,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,45,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,46,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,47,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,48,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,49,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,50,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,1,ncc,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,2,no,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,3,high,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,4,ambient,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,5,cc,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,6,high,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,7,high,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,8,ambient,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,9,cc,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,10,ambient,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,11,ncc,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,12,no,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,13,high,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,14,no,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,15,cc,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,16,no,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,17,ambient,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,18,ncc,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,19,cc,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,20,high,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,21,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,22,ncc,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,23,no,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,24,ncc,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOL,reg,25,cc,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,51,ambient,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,52,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,53,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,54,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,55,no,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,56,cc,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,57,high,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,58,ncc,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,59,no,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,60,ambient,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,61,high,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,62,ncc,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,63,no,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,64,ambient,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,65,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,66,no,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,67,ambient,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,68,cc,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,69,ncc,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,70,high,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,71,ambient,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,72,ncc,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,73,cc,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,74,high,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,TOM,reg,75,no,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,24,BOD,reg,26,no,61,55,6,0,20.15,42,0,0,53,NA,NA,NA,NA,NA,5,NA
2018,October,24,BOD,reg,27,high,44,37,7,0,29.8,30,0,0,56,NA,NA,NA,NA,NA,14,NA
2018,October,24,BOD,reg,28,ambient,57,51,6,0,16.55,37,2,0,38,NA,NA,NA,NA,NA,23,NA
2018,October,24,BOD,reg,29,ncc,42,31,11,0,16.6,18,7,0,4,NA,NA,NA,NA,NA,71,NA
2018,October,24,BOD,reg,30,cc,24,17,7,0,20.55,16,1,10,69,NA,NA,NA,NA,NA,4,NA
2018,October,24,BOD,reg,31,high,27,18,9,0,14.65,17,0,3,68,NA,NA,NA,NA,NA,12,NA
2018,October,24,BOD,reg,32,no,68,58,10,0,20.2,59,3,0,18,NA,NA,NA,NA,NA,20,NA
2018,October,24,BOD,reg,33,ambient,62,58,4,0,24.4,52,4,0,32,NA,NA,NA,NA,NA,12,NA
2018,October,24,BOD,reg,34,cc,29,11,18,0,18.4,9,5,4,34,NA,NA,NA,NA,NA,48,NA
2018,October,24,BOD,reg,35,ncc,23,5,18,0,10.65,5,3,4,42,NA,NA,NA,NA,NA,46,NA
2018,October,24,BOD,reg,36,high,25,17,8,0,18.85,15,3,1,30,NA,NA,NA,NA,NA,51,NA
2018,October,24,BOD,reg,37,no,65,49,16,0,19.65,44,5,0,34,NA,NA,NA,NA,NA,17,NA
2018,October,24,BOD,reg,38,ncc,18,8,10,0,15.75,9,8,0,38,NA,NA,NA,NA,NA,45,NA
2018,October,24,BOD,reg,39,ambient,19,14,5,0,14.25,11,1,10,78,NA,NA,NA,NA,NA,0,NA
2018,October,24,BOD,reg,40,ncc,15,2,13,0,19.75,2,16,7,58,NA,NA,NA,NA,NA,17,NA
2018,October,24,BOD,reg,41,cc,29,21,8,0,23.45,17,7,13,61,NA,NA,NA,NA,NA,2,NA
2018,October,24,BOD,reg,42,no,41,33,8,0,20.95,26,9,8,57,NA,NA,NA,NA,NA,0,NA
2018,October,24,BOD,reg,43,high,35,28,7,0,22.25,22,2,15,59,NA,NA,NA,NA,NA,2,NA
2018,October,24,BOD,reg,44,ambient,28,22,6,0,20.25,22,0,4,74,NA,NA,NA,NA,NA,0,NA
2018,October,24,BOD,reg,45,cc,43,34,9,0,15.1,50,2,3,34,NA,NA,NA,NA,NA,11,NA
2018,October,24,BOD,reg,46,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,24,BOD,reg,47,high,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,24,BOD,reg,48,cc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,24,BOD,reg,49,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,24,BOD,reg,50,cc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,24,TOM,reg,51,ambient,73,66,7,1,20.9,32,24,12,32,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,52,ncc,67,58,9,0,23.2,24,10,3,63,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,53,cc,52,44,8,0,21.8,24,11,6,59,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,54,high,62,46,16,4,21.4,30,12,12,46,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,55,no,56,44,12,5,20.8,29,14,9,48,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,56,cc,52,43,9,8,14.85,34,10,3,53,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,57,high,72,54,18,2,21.5,40,6,2,52,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,58,ncc,51,44,7,4,19.8,43,7,8,42,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,59,no,40,38,2,3,30.15,31,1,8,60,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,60,ambient,40,34,6,3,23.8,25,5,0,70,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,61,high,25,24,1,5,23.15,19,2,5,74,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,62,ncc,44,33,11,3,23.55,19,8,3,70,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,63,no,38,29,9,2,25,13,1,0,86,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,64,ambient,35,28,7,5,24.65,17,4,2,77,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,65,cc,12,9,3,0,21.15,7,2,18,73,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,66,no,54,47,7,11,26.05,40,1,14,45,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,67,ambient,71,66,5,13,20.7,47,5,9,39,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,68,cc,66,54,12,14,22.9,30,4,18,48,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,69,ncc,35,15,20,2,19.3,10,13,8,69,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,70,high,72,63,9,16,12.15,45,3,14,38,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,71,ambient,39,38,1,3,22.75,46,0,1,53,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,72,ncc,43,38,5,12,22.1,34,6,2,58,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,73,cc,67,61,6,6,28,54,4,4,38,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,74,high,70,49,21,9,23.75,27,3,4,66,NA,NA,NA,NA,NA,0,NA
2018,October,24,TOM,reg,75,no,64,56,8,11,25.65,48,0,3,49,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,1,ncc,39,35,4,15,19.6,29,2,1,68,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,2,no,66,50,16,8,24.95,56,1,2,41,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,3,high,35,20,15,5,27.15,28,2,0,70,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,4,ambient,59,42,17,11,19.95,40,7,1,52,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,5,cc,49,36,13,10,18.95,38,4,5,53,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,6,high,44,32,12,16,18.9,40,0,1,59,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,7,high,57,39,18,17,26.6,52,7,0,41,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,8,ambient,41,24,17,12,27.5,29,5,1,65,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,9,cc,34,25,9,11,18.3,29,6,1,64,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,10,ambient,33,16,17,5,28.15,12,10,4,74,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,11,ncc,60,47,13,18,26.15,43,2,11,44,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,12,no,61,48,13,12,25.9,40,0,1,59,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,13,high,39,29,10,11,21.9,27,5,3,65,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,14,no,57,48,9,8,29.15,46,6,2,46,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,15,cc,46,39,7,7,22.75,34,3,1,62,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,16,no,41,28,13,6,25.35,23,5,1,71,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,17,ambient,48,33,15,7,21.9,31,1,3,65,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,18,ncc,47,38,9,4,17.15,18,8,2,72,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,19,cc,32,17,15,0,28.7,11,7,3,79,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,20,high,17,10,7,1,30.15,9,6,1,84,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,21,ambient,24,13,11,3,26.15,10,4,3,83,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,22,ncc,67,55,12,22,29.1,51,4,1,44,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,23,no,29,14,15,5,21.15,21,3,1,75,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,24,ncc,70,53,17,28,20.85,42,5,0,53,NA,NA,NA,NA,NA,0,NA
2018,October,25,BOL,reg,25,cc,37,26,11,4,20.15,26,3,0,71,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,26,no,62,41,21,0,17.95,23,14,3,60,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,27,high,54,32,22,0,25.75,21,8,13,58,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,28,ambient,57,38,19,0,14.4,22,8,25,44,NA,NA,NA,NA,NA,1,NA
2019,April,12,BOD,reg,29,ncc,39,29,10,0,18.2,16,6,67,11,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,30,cc,20,14,6,0,23.15,10,1,23,66,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,31,high,18,4,14,0,18.9,4,5,14,77,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,32,no,62,35,27,0,16.1,23,13,48,16,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,33,ambient,57,35,22,0,23.3,27,8,6,59,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,34,cc,23,5,18,0,14.4,4,5,64,25,NA,NA,NA,NA,NA,2,NA
2019,April,12,BOD,reg,35,ncc,19,6,13,0,11.85,7,1,73,19,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,36,high,21,13,8,0,18.5,11,6,78,5,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,37,no,51,33,18,0,21.2,21,9,14,56,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,38,ncc,14,5,9,0,12.75,2,7,78,11,NA,NA,NA,NA,NA,2,NA
2019,April,12,BOD,reg,39,ambient,18,12,6,0,15.7,13,4,16,67,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,40,ncc,7,3,4,0,15.85,2,4,40,52,NA,NA,NA,NA,NA,2,NA
2019,April,12,BOD,reg,41,cc,30,14,16,0,25.25,9,6,16,68,NA,NA,NA,NA,NA,1,NA
2019,April,12,BOD,reg,42,no,49,28,21,0,16.85,15,4,14,67,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,43,high,40,23,17,0,18.55,10,2,20,68,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,44,ambient,23,11,12,0,14.7,10,10,10,70,NA,NA,NA,NA,NA,0,NA
2019,April,12,BOD,reg,45,cc,47,38,9,0,12.65,15,4,16,58,NA,NA,NA,NA,NA,7,NA
2019,April,12,BOD,reg,46,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,April,12,BOD,reg,47,high,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,April,12,BOD,reg,48,cc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,April,12,BOD,reg,49,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,April,12,BOD,reg,50,cc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,April,11,BOL,reg,1,ncc,29,12,17,0,19.55,8,8,2,82,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,2,no,39,13,26,0,25.3,11,12,2,75,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,3,high,31,12,19,0,20.85,6,7,0,87,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,4,ambient,39,13,26,0,19.7,7,15,0,78,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,5,cc,32,15,17,0,14.3,9,15,8,68,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,6,high,28,12,16,0,18.3,12,12,2,74,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,7,high,31,9,22,0,28.25,2,21,4,73,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,8,ambient,30,10,20,0,25.35,9,8,1,82,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,9,cc,26,9,17,0,15.25,4,8,3,85,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,10,ambient,25,6,19,0,27.75,2,8,5,85,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,11,ncc,56,33,23,0,17.25,15,12,9,64,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,12,no,39,17,22,0,24.15,8,4,2,86,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,13,high,32,11,21,0,20.35,3,12,1,84,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,14,no,39,27,12,0,21.95,14,13,6,67,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,15,cc,41,19,22,0,19.65,10,12,1,77,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,16,no,28,12,16,0,20.7,9,7,2,82,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,17,ambient,33,12,21,0,15.35,6,10,7,77,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,18,ncc,33,22,11,0,12.05,16,1,2,81,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,19,cc,27,13,14,0,22.4,11,1,1,87,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,20,high,13,6,7,0,23.15,3,1,1,95,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,21,ambient,17,5,12,0,20.9,1,3,1,95,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,22,ncc,45,26,19,0,19.45,14,14,4,68,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,23,no,18,6,12,0,25.7,3,8,3,86,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,24,ncc,39,20,19,0,15.45,11,6,0,83,NA,NA,NA,NA,NA,0,NA
2019,April,11,BOL,reg,25,cc,22,15,7,0,16.8,9,3,3,85,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,51,ambient,74,65,9,0,23.75,25,6,17,52,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,52,ncc,94,72,22,0,20.85,24,3,11,61,NA,NA,NA,NA,NA,1,NA
2019,April,10,TOM,reg,53,cc,56,44,12,0,26.35,14,3,4,78,NA,NA,NA,NA,NA,1,NA
2019,April,10,TOM,reg,54,high,77,59,18,0,23.05,32,8,18,41,NA,NA,NA,NA,NA,1,NA
2019,April,10,TOM,reg,55,no,62,47,15,0,20.55,26,5,14,55,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,56,cc,74,54,20,0,19.75,28,4,8,60,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,57,high,79,60,19,0,25.5,21,11,11,57,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,58,ncc,73,58,15,0,25.2,25,18,18,39,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,59,no,66,48,18,0,26.3,19,9,13,59,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,60,ambient,45,33,12,0,22.9,13,8,5,74,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,61,high,32,19,13,0,26.75,10,3,15,71,NA,NA,NA,NA,NA,1,NA
2019,April,10,TOM,reg,62,ncc,54,35,19,0,20.8,19,5,4,72,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,63,no,29,11,18,0,20.85,9,1,0,90,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,64,ambient,25,16,9,0,25.95,8,5,7,80,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,65,cc,11,4,7,0,27.7,1,2,28,69,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,66,no,41,24,17,0,28.05,16,5,32,47,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,67,ambient,61,40,21,0,21.25,21,10,35,31,NA,NA,NA,NA,NA,3,NA
2019,April,10,TOM,reg,68,cc,55,33,22,0,22.3,13,27,27,33,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,69,ncc,26,14,12,0,17.4,4,5,22,68,NA,NA,NA,NA,NA,1,NA
2019,April,10,TOM,reg,70,high,68,52,16,0,16.8,32,9,31,28,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,71,ambient,36,19,17,0,23.35,10,8,8,74,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,72,ncc,51,36,15,0,24.65,25,12,17,46,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,73,cc,73,57,16,0,24.35,30,7,12,51,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,74,high,48,26,22,0,21.75,20,11,11,58,NA,NA,NA,NA,NA,0,NA
2019,April,10,TOM,reg,75,no,61,39,22,0,28,22,7,20,51,NA,NA,NA,NA,NA,0,NA
2019,July,9,BOL,reg,1,ncc,18,14,4,0,21.35,14,2,0,84,NA,NA,NA,NA,NA,0,NA
2019,July,9,BOL,reg,2,no,23,20,3,0,28.6,27,2,0,71,NA,NA,NA,NA,NA,0,NA
2019,July,9,BOL,reg,3,high,21,13,8,0,27.2,17,0,0,83,NA,NA,NA,NA,NA,0,NA
